eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
61.0,393.4,1368,1.3776179e-05,0.0,0.07148128,-3.3798453e-05,3604.1257,-1.1920928955078125e-07,1240,2539520,1963.3752045270085,2539520
61.0,404.875,1345,4.6197198e-07,0.0,0.054189794,-1.192739e-05,3522.7168,0.0,1250,2560000,1978.570026530011,2560000
61.0,397.785,1458,2.7650753e-05,0.0,0.08274936,-2.130041e-05,3658.5847,0.0,1260,2580480,1993.2364212469984,2580480
61.0,401.7425,863,8.806663e-06,0.0,0.06108692,-8.1211445e-05,3520.892,-1.1920928955078125e-07,1270,2600960,2009.577369687002,2600960
61.0,400.485,1079,3.6663305e-06,0.0,0.08369588,8.510405e-05,3535.5312,0.0,1280,2621440,2027.0933999520057,2621440
61.0,397.8625,1139,5.83948e-07,0.0,0.1261962,-5.1624374e-06,3664.041,0.0,1290,2641920,2044.3587857870007,2641920
61.0,399.1925,1335,1.157847e-05,0.0,0.06299016,-0.0001372261,3807.6653,-1.1920928955078125e-07,1300,2662400,2059.0378587830055,2662400
61.0,396.94,1379,3.4791134e-07,0.0,0.050481584,-2.8264622e-06,3619.6267,0.0,1310,2682880,2073.374328570004,2682880
61.0,402.86,1434,3.580573e-08,0.0,0.040205456,1.2427336e-07,3712.9458,0.0,1320,2703360,2087.67237477201,2703360
61.0,399.4525,1433,4.7917483e-06,0.0,0.045677137,2.9770861e-05,3964.6243,0.0,1330,2723840,2101.897105101001,2723840
61.0,403.5925,1447,2.6165122e-07,0.0,0.03500486,1.1626893e-05,3711.1624,0.0,1340,2744320,2116.13896579601,2744320
61.0,400.745,1455,3.284624e-08,0.0,0.023602014,4.2166503e-06,3752.5662,5.960464477539063e-08,1350,2764800,2130.376467883005,2764800
61.0,390.6825,1430,1.82033e-06,0.0,0.019348832,-1.9114988e-05,3801.5107,0.0,1360,2785280,2144.7117603990046,2785280
61.0,404.72,1479,6.2089584e-06,0.0,0.023067966,-0.00011140286,3707.951,-1.1920928955078125e-07,1370,2805760,2158.958667637009,2805760
61.0,402.68,1439,5.3093963e-08,0.0,0.026873488,-2.0729203e-06,3703.7275,0.0,1380,2826240,2173.238611118999,2826240
